,file,adj_freq,noun_freq,adv_freq,verb_freq,person_count,loc_count,org_count
171,1090.a4.txt,686.54,1490.51,406.5,1165.31,7,0,3
172,0196.a4.txt,582.75,1243.2,419.58,1204.35,5,0,2
173,0128.a4.txt,520.94,1828.4,388.15,1103.17,3,0,2
174,0199.a4.txt,732.52,1642.62,410.65,954.5,8,0,3
175,0120.a4.txt,546.01,1263.9,333.67,1375.13,5,0,4
176,1055.a4.txt,602.29,1472.28,420.65,1003.82,10,1,1
177,0104.a4.txt,649.72,1487.76,386.06,1120.53,4,0,4
178,0195.a4.txt,380.49,1600.0,321.95,1131.71,5,0,4
179,3062.a4.txt,771.87,1732.42,488.85,960.55,6,0,4
180,1043.a4.txt,766.96,1356.93,481.81,1052.11,8,0,1
181,1070.a4.txt,387.17,1238.94,674.78,1250.0,5,0,1
182,1034.a4.txt,674.52,1520.34,578.16,1124.2,9,0,2
183,1022.a4.txt,553.15,1512.53,484.01,1175.45,7,0,2
184,2071.a4.txt,612.49,1130.74,447.59,1154.3,8,0,0
