,file,adj_freq,noun_freq,adv_freq,verb_freq,person_count,loc_count,org_count
0,4020.a2.txt,763.16,1618.42,486.84,973.68,4,0,3
1,3064.a2.txt,825.24,1941.75,400.49,1067.96,0,0,0
2,0133.a2.txt,948.19,1798.63,518.08,997.07,0,0,1
3,0209.a2.txt,752.16,2305.8,271.27,887.79,2,0,0
4,1067.a2.txt,1031.06,2335.4,459.63,1267.08,0,0,2
5,1022.a2.txt,540.22,2220.89,396.16,1296.52,0,1,0
6,0106.a2.txt,732.29,1668.67,540.22,1128.45,0,1,1
7,1095.a2.txt,599.02,1845.97,403.42,1405.87,0,0,0
8,2020.a2.txt,1200.63,2432.86,331.75,758.29,0,0,2
9,5040.a2.txt,631.44,2074.74,554.12,1211.34,0,0,2
10,1104.a2.txt,835.38,1977.89,417.69,1105.65,1,0,0
11,5032.a2.txt,856.76,2128.51,575.64,1057.56,0,1,0
12,0199.a2.txt,878.71,1918.32,358.91,1101.49,0,0,0
13,0143.a2.txt,919.91,1969.7,422.08,1136.36,0,0,0
14,2005.a2.txt,721.31,2054.64,469.95,1191.26,1,0,2
15,2031.a2.txt,982.86,1851.43,640.0,1074.29,0,0,1
16,3068.a2.txt,696.82,1797.07,513.45,1075.79,0,1,1
17,0102.a2.txt,645.93,1830.14,681.82,1136.36,0,1,1
18,3033.a2.txt,628.12,1904.29,448.65,1276.17,2,0,1
19,1074.a2.txt,886.6,1958.76,505.15,1092.78,0,0,0
20,2049.a2.txt,554.49,1634.8,650.1,1080.31,0,1,2
21,0197.a2.txt,757.38,1835.69,603.34,949.94,1,0,0
22,0146.a2.txt,677.97,1588.98,497.88,1430.08,0,0,0
23,0179.a2.txt,992.06,1984.13,396.83,1203.7,0,0,0
24,2062.a2.txt,692.95,1648.75,669.06,1218.64,1,0,0
25,0226.a2.txt,812.18,1827.41,571.07,1116.75,0,0,0
26,0139.a2.txt,739.25,1787.63,577.96,1196.24,0,0,0
27,0156.a2.txt,693.07,1782.18,509.19,1074.96,1,0,0
28,0155.a2.txt,1138.11,2033.25,664.96,1265.98,0,0,1
29,4039.a2.txt,614.62,1511.63,415.28,1179.4,2,0,0
30,5007.a2.txt,812.81,2068.97,246.31,1034.48,1,0,0
31,2074.a2.txt,936.02,2026.07,509.48,947.87,2,1,7
32,3040.a2.txt,575.28,1591.19,550.8,1309.67,0,0,1
33,3067.a2.txt,749.35,1937.98,361.76,1124.03,1,1,0
34,0224.a2.txt,454.55,1724.94,361.31,1095.57,4,0,1
35,3001.a2.txt,548.85,1185.51,493.96,1317.23,0,0,3
36,4001.a2.txt,704.57,1730.53,494.44,1334.98,0,0,0
