,file,adj_freq,noun_freq,adv_freq,verb_freq,person_count,loc_count,org_count
101,1099.a5.txt,611.02,1540.45,335.63,1110.15,11,1,0
102,2036.a5.txt,621.12,1816.77,442.55,1125.78,4,0,2
103,2005.a5.txt,619.31,1921.68,336.98,1120.22,4,1,4
104,0101.a5.txt,763.05,2040.16,409.64,1084.34,5,1,1
105,1006.a5.txt,658.25,1605.05,405.77,1018.94,9,4,2
106,0115.a5.txt,751.3,1329.88,483.59,1079.45,11,2,2
107,0107.a5.txt,779.22,2000.0,545.45,1220.78,3,0,0
108,0125.a5.txt,883.77,2228.63,480.31,1008.65,1,0,2
109,1067.a5.txt,638.84,1746.17,340.72,1064.74,8,4,4
110,0200.a5.txt,695.65,1478.26,426.09,1165.22,5,3,4
111,0103.a5.txt,623.87,1844.48,388.79,1103.07,5,3,3
112,2021.a5.txt,944.76,1753.4,344.28,960.77,3,1,5
113,1013.a5.txt,689.35,1675.39,296.68,1125.65,3,3,2
