,file,adj_freq,noun_freq,adv_freq,verb_freq,person_count,loc_count,org_count
42,0235.a1.txt,761.01,1602.14,467.29,1108.14,0,0,0
43,2045.a1.txt,650.0,1700.0,512.5,1400.0,1,0,0
44,0227.a1.txt,684.77,1322.31,602.13,1404.96,1,0,1
45,0238.a1.txt,696.77,1187.1,400.0,1432.26,0,0,1
46,1009.a1.txt,645.55,1668.7,450.67,1242.39,3,0,3
47,2004.a1.txt,844.59,1486.49,630.63,1272.52,3,0,0
48,3063.a1.txt,618.56,1402.06,309.28,1051.55,0,0,2
49,3044.a1.txt,766.28,1475.1,804.6,977.01,0,0,1
50,0135.a1.txt,846.26,1551.48,648.8,902.68,0,0,4
51,0198.a1.txt,609.07,1317.28,495.75,1402.27,2,0,1
52,2026.a1.txt,659.34,1379.73,708.18,1050.06,2,0,7
53,0109.a1.txt,711.79,1295.22,676.78,1353.56,0,0,0
54,0156.a1.txt,636.6,968.17,755.97,1485.41,1,0,0
55,1105.a1.txt,664.34,1200.47,722.61,1270.4,0,0,0
56,3066.a1.txt,810.37,1717.99,615.88,1053.48,1,1,2
57,0173.a1.txt,730.82,1315.47,609.01,1254.57,4,0,3
58,1041.a1.txt,516.65,1056.26,734.79,1504.02,2,1,0
59,1038.a1.txt,580.91,1203.32,733.06,1106.5,0,1,3
60,1021.a1.txt,640.39,1293.1,578.82,1305.42,1,0,2
61,1058.a1.txt,538.86,1264.25,715.03,1461.14,0,0,1
62,2075.a1.txt,637.62,1264.61,637.62,1137.09,1,2,3
63,0139.a1.txt,532.99,1078.68,685.28,1573.6,0,0,0
64,2059.a1.txt,866.91,1465.2,732.6,1221.0,0,0,2
65,1069.a1.txt,762.12,1362.59,796.77,1258.66,0,1,1
66,2073.a1.txt,617.28,850.48,987.65,1234.57,2,0,1
67,1071.a1.txt,616.11,1386.26,485.78,1315.17,3,0,4
68,3027.a1.txt,788.09,1383.54,560.42,1260.95,0,0,0
69,1006.a1.txt,770.88,1220.56,535.33,1349.04,3,0,0
70,0202.a1.txt,627.22,1502.96,568.05,1171.6,0,0,1
71,1018.a1.txt,911.36,1598.0,561.8,1260.92,3,0,1
72,2068.a1.txt,597.4,1480.52,545.45,1324.68,0,0,0
73,2021.a1.txt,770.14,1433.65,604.27,1338.86,0,0,0
74,0149.a1.txt,738.58,1243.93,738.58,1243.93,1,0,0
75,0118.a1.txt,632.41,1304.35,658.76,1317.52,0,0,1
76,1023.a1.txt,628.68,1345.78,618.86,1129.67,2,0,2
77,3065.a1.txt,525.16,1575.49,393.87,1269.15,0,0,1
78,3035.a1.txt,636.36,1272.73,472.73,1018.18,4,0,2
79,2042.a1.txt,686.53,1062.18,634.72,1308.29,2,0,0
80,0157.a1.txt,542.99,1131.22,486.43,1572.4,0,0,0
81,0201.a1.txt,607.29,1079.62,688.26,1417.0,2,0,0
82,1019.a1.txt,716.03,1562.25,764.85,1098.45,6,0,4
83,3045.a1.txt,633.95,1124.74,409.0,1411.04,0,1,0
84,0136.a1.txt,553.67,1491.53,655.37,1209.04,0,1,0
85,1024.a1.txt,672.85,1322.51,614.85,1276.1,0,0,0
86,1061.a1.txt,552.56,1172.51,633.42,1280.32,0,0,0
87,1121.a1.txt,739.55,1457.66,557.34,1307.61,4,0,5
88,1037.a1.txt,737.8,1203.18,737.8,1259.93,0,0,0
89,1042.a1.txt,663.83,1378.72,782.98,1259.57,6,0,2
90,2065.a1.txt,690.12,1190.8,663.06,1380.24,0,1,0
91,3064.a1.txt,676.53,1543.34,676.53,1395.35,0,0,0
92,5031.a1.txt,774.19,1268.82,881.72,1182.8,2,0,0
93,3011.a1.txt,819.67,1943.79,468.38,1030.44,0,0,0
94,2060.a1.txt,770.31,1302.52,560.22,1400.56,0,0,1
95,0178.a1.txt,678.14,1275.3,860.32,1072.87,0,0,1
96,2014.a1.txt,978.0,1344.74,745.72,1198.04,0,0,1
97,2008.a1.txt,896.02,1504.42,674.78,1128.32,3,1,1
98,0115.a1.txt,813.65,1377.95,800.52,1154.86,0,0,1
99,2020.a1.txt,603.83,1310.75,692.19,1428.57,0,0,0
100,0159.a1.txt,568.32,1088.27,737.61,1378.48,0,0,1
101,4011.a1.txt,613.64,1295.45,772.73,1386.36,0,0,0
102,2005.a1.txt,740.38,1480.77,634.62,1230.77,2,0,0
103,2062.a1.txt,483.15,1213.48,449.44,1415.73,1,0,0
104,0209.a1.txt,598.5,1309.23,573.57,1172.07,1,0,3
105,1082.a1.txt,603.86,1207.73,615.94,1292.27,1,0,1
106,0215.a1.txt,441.84,1226.33,595.13,1190.26,10,1,10
107,1049.a1.txt,651.34,1174.97,638.57,1455.94,0,0,0
108,0234.a1.txt,674.45,1452.66,531.78,1387.81,0,0,0
109,1003.a1.txt,733.94,1502.29,493.12,1364.68,0,0,0
110,1056.a1.txt,644.86,1028.04,897.2,1299.07,1,0,2
111,1077.a1.txt,874.38,1551.72,800.49,1243.84,1,0,0
112,1001.a1.txt,739.8,1658.16,408.16,1224.49,0,0,0
113,1039.a1.txt,587.2,1104.29,666.08,1349.69,2,0,1
114,0108.a1.txt,446.78,1248.36,630.75,1327.2,1,0,0
115,2064.a1.txt,556.99,1360.1,556.99,1450.78,0,0,0
116,1055.a1.txt,564.52,1566.82,633.64,1555.3,0,0,0
117,0222.a1.txt,741.99,1433.39,489.04,1365.94,0,0,1
118,0216.a1.txt,694.44,1363.64,340.91,1300.51,1,0,1
119,1047.a1.txt,842.49,1221.0,622.71,1269.84,0,0,4
120,0130.a1.txt,874.04,1401.03,681.23,1131.11,1,0,1
121,3012.a1.txt,704.85,1343.61,726.87,1409.69,0,0,0
122,2036.a1.txt,671.02,1332.71,782.85,1360.67,1,0,1
123,0148.a1.txt,912.65,1382.01,704.04,1199.48,0,0,0
124,0233.a1.txt,786.37,1284.4,563.56,1153.34,0,0,1
125,0168.a1.txt,587.5,1387.5,875.0,1337.5,0,0,0
126,2048.a1.txt,725.27,1197.8,747.25,1263.74,0,0,1
127,3036.a1.txt,573.39,1467.89,550.46,1490.83,0,0,0
128,1036.a1.txt,722.07,1280.65,803.81,1362.4,1,0,1
129,1073.a1.txt,601.59,1328.04,635.64,1293.98,2,0,0
130,1065.a1.txt,775.76,1200.0,957.58,1248.48,0,0,0
131,1086.a1.txt,704.06,1038.19,775.66,1145.58,6,0,2
132,3042.a1.txt,894.16,1386.86,602.19,1167.88,0,0,0
133,2034.a1.txt,505.29,1045.83,763.81,1233.84,3,0,1
134,0111.a1.txt,703.52,1432.16,716.08,1381.91,0,0,1
135,0146.a1.txt,566.28,1171.17,643.5,1544.4,0,0,0
136,3062.a1.txt,639.1,1466.17,563.91,1484.96,0,0,2
137,2011.a1.txt,816.57,1621.3,804.73,1325.44,3,0,0
138,1112.a1.txt,637.09,1274.18,830.49,1478.95,0,0,0
139,1044.a1.txt,851.49,1445.54,722.77,1039.6,8,1,3
140,3028.a1.txt,850.28,1404.81,591.5,1275.42,0,0,2
141,1014.a1.txt,712.17,1439.17,593.47,1439.17,0,0,3
142,3002.a1.txt,1053.92,1446.08,563.73,1250.0,0,0,0
143,2046.a1.txt,586.85,1631.46,551.64,1302.82,0,1,2
144,1098.a1.txt,570.09,1271.03,719.63,1345.79,4,0,0
145,0142.a1.txt,768.19,1576.82,336.93,1307.28,0,0,3
146,1004.a1.txt,708.57,1382.86,628.57,1245.71,1,0,5
147,1017.a1.txt,780.71,1446.61,792.19,1400.69,0,1,0
148,1057.a1.txt,687.12,1325.15,588.96,1582.82,0,0,0
149,1013.a1.txt,626.48,1087.47,839.24,1193.85,2,0,1
150,0107.a1.txt,891.36,1211.7,612.81,1448.47,0,0,0
151,1076.a1.txt,675.84,1376.72,563.2,1414.27,3,0,1
152,2056.a1.txt,614.75,1311.48,696.72,1256.83,0,0,2
153,3038.a1.txt,836.73,1448.98,448.98,1346.94,0,0,0
154,0121.a1.txt,703.52,1386.93,633.17,1366.83,0,0,2
155,5005.a1.txt,675.91,1317.16,675.91,1473.14,0,0,0
156,2070.a1.txt,715.67,1141.2,618.96,1257.25,0,0,1
157,2038.a1.txt,720.61,1630.85,353.98,1289.51,4,0,3
158,2058.a1.txt,554.91,1514.45,682.08,1225.43,2,0,0
159,2030.a1.txt,485.56,1194.23,603.67,1482.94,0,0,0
160,2035.a1.txt,559.52,1238.1,726.19,1297.62,0,0,0
161,1022.a1.txt,585.42,1409.8,501.79,1577.06,0,0,0
162,0128.a1.txt,644.77,1362.53,729.93,1216.55,0,0,0
163,3001.a1.txt,746.89,1182.57,560.17,1390.04,3,0,0
164,1099.a1.txt,704.38,1387.41,629.67,1291.36,1,0,1
165,0103.a1.txt,598.67,1097.56,576.5,1363.64,1,0,1
166,0206.a1.txt,592.02,1068.21,579.15,1299.87,0,0,2
167,4014.a1.txt,355.03,1321.5,433.93,1400.39,1,0,2
168,3013.a1.txt,656.78,1059.32,677.97,1271.19,3,4,0
169,3018.a1.txt,781.99,1350.71,734.6,1208.53,0,0,0
170,1090.a1.txt,554.19,1305.42,615.76,1293.1,5,2,0
171,0182.a1.txt,654.65,1603.42,626.19,1356.74,5,0,1
172,0102.a1.txt,682.63,1485.03,479.04,1197.6,1,0,0
173,0177.a1.txt,697.12,1009.62,625.0,1370.19,1,0,0
174,0213.a1.txt,828.26,1400.73,548.11,1400.73,0,0,2
175,2040.a1.txt,645.72,1640.49,628.27,1308.9,1,0,1
176,0138.a1.txt,758.87,1370.87,722.15,1272.95,1,0,0
177,0171.a1.txt,611.05,1386.6,705.05,1351.35,0,1,1
178,2007.a1.txt,850.38,1442.41,624.33,1205.6,0,0,0
179,0179.a1.txt,544.04,1191.71,556.99,1424.87,0,0,0
180,1007.a1.txt,573.91,1373.91,539.13,1304.35,1,0,3
181,0114.a1.txt,617.76,1196.91,913.77,1531.53,0,0,0
182,4042.a1.txt,645.83,1208.33,583.33,1229.17,0,0,1
183,2015.a1.txt,816.54,1431.6,615.06,1124.07,1,0,0
184,0203.a1.txt,626.4,1487.7,503.36,1252.8,4,0,1
185,4013.a1.txt,657.64,1315.28,618.96,1353.97,0,0,0
186,0207.a1.txt,594.94,1215.19,556.96,1443.04,1,0,0
187,2031.a1.txt,744.54,1245.19,757.38,1514.76,0,0,1
188,0174.a1.txt,591.79,1388.89,519.32,1570.05,2,0,0
189,2071.a1.txt,703.88,1043.69,655.34,1529.13,1,0,0
190,0189.a1.txt,625.58,1185.81,522.88,1297.85,1,0,1
191,5022.a1.txt,491.8,1451.99,749.41,1288.06,2,0,0
192,0196.a1.txt,731.43,1234.29,594.29,1280.0,6,0,0
193,0161.a1.txt,886.08,1493.67,468.35,1202.53,0,0,0
194,0212.a1.txt,649.19,1335.83,811.49,1073.66,0,0,0
195,1070.a1.txt,797.62,1273.81,880.95,1285.71,0,0,1
196,0205.a1.txt,708.75,1262.46,642.3,1461.79,2,0,0
197,1097.a1.txt,695.47,1359.33,906.22,1317.18,0,0,0
198,1094.a1.txt,660.85,1109.73,735.66,1296.76,0,0,0
199,0165.a1.txt,675.53,1472.87,553.71,1107.42,1,0,0
200,2019.a1.txt,659.97,1406.03,602.58,1348.64,1,0,0
201,4045.a1.txt,763.21,1565.56,391.39,1076.32,0,0,0
202,1103.a1.txt,649.65,1194.9,858.47,1415.31,0,0,0
203,1072.a1.txt,624.56,1291.23,708.77,1298.25,2,0,0
204,2054.a1.txt,755.61,1582.05,767.41,1074.38,4,0,0
205,1081.a1.txt,626.57,1303.26,651.63,1353.38,1,0,0
206,1068.a1.txt,544.82,1537.79,729.35,1282.95,4,0,1
207,0124.a1.txt,738.7,1631.75,595.37,1069.46,0,3,3
208,0224.a1.txt,636.36,1220.78,623.38,1207.79,1,0,1
209,0180.a1.txt,688.36,1251.56,738.42,1451.81,0,0,3
210,0113.a1.txt,735.41,1349.51,894.62,1281.27,0,0,2
211,1100.a1.txt,805.9,1282.63,590.24,1396.14,0,0,0
212,3072.a1.txt,762.08,1338.29,669.14,1375.46,0,0,0
213,0143.a1.txt,668.32,1435.64,705.45,1287.13,1,0,1
214,0164.a1.txt,699.13,1622.97,574.28,1186.02,0,0,0
215,0120.a1.txt,672.7,1293.66,827.94,1474.77,3,0,0
216,1095.a1.txt,652.71,1330.05,677.34,1169.95,1,0,1
217,1063.a1.txt,726.0,1241.22,597.19,1276.35,5,0,0
218,0223.a1.txt,807.75,1308.56,613.89,1195.48,0,0,0
219,0158.a1.txt,633.37,1181.49,645.55,1522.53,0,0,0
220,0185.a1.txt,743.49,1548.95,532.84,1065.68,1,0,1
221,5015.a1.txt,591.02,1205.67,449.17,1252.96,0,0,0
222,1016.a1.txt,694.12,1070.59,776.47,1082.35,0,0,0
223,0219.a1.txt,698.8,1457.83,626.51,1156.63,0,0,0
224,0100.a1.txt,801.69,1533.05,534.46,1223.63,0,0,0
225,2055.a1.txt,761.49,1350.57,431.03,1479.89,0,0,0
226,0122.a1.txt,693.93,1548.95,706.32,1400.25,0,0,1
227,1089.a1.txt,794.27,1562.5,546.88,1093.75,0,1,0
228,0105.a1.txt,619.58,1251.55,644.36,1400.25,2,0,2
229,2069.a1.txt,823.24,1404.36,520.58,1368.04,0,0,0
230,0116.a1.txt,632.35,1338.24,852.94,1426.47,0,0,0
231,1020.a1.txt,572.92,1250.0,598.96,1328.12,4,0,2
232,0151.a1.txt,530.5,968.17,742.71,1578.25,1,0,0
233,3067.a1.txt,726.82,1528.82,476.19,1203.01,3,0,0
234,0133.a1.txt,560.19,1108.46,822.41,1370.68,0,0,0
235,0217.a1.txt,841.12,1174.9,587.45,1214.95,0,0,0
236,0163.a1.txt,568.48,1356.59,956.07,1124.03,0,0,0
237,3068.a1.txt,755.15,1487.41,640.73,1327.23,0,0,0
238,1012.a1.txt,713.39,1627.03,675.84,1138.92,0,0,0
239,0101.a1.txt,589.71,1166.88,840.65,1242.16,1,0,0
240,2032.a1.txt,595.85,1204.66,712.44,1373.06,0,0,0
241,2051.a1.txt,904.33,1428.57,576.67,1022.28,2,0,3
242,1034.a1.txt,573.98,1454.08,599.49,1326.53,0,0,0
243,2049.a1.txt,525.96,1454.92,737.7,1161.2,3,0,5
244,1052.a1.txt,479.45,1150.68,684.93,1452.05,1,0,0
245,0197.a1.txt,671.64,1405.47,572.14,1281.09,0,0,0
246,0119.a1.txt,793.45,1272.04,730.48,1385.39,0,0,0
247,0186.a1.txt,478.59,1234.26,793.45,1448.36,2,0,1
248,0199.a1.txt,522.29,1388.54,700.64,1464.97,5,0,0
249,0110.a1.txt,834.4,1437.74,667.52,1399.23,1,0,0
250,0190.a1.txt,588.24,1189.54,522.88,1464.05,1,1,1
251,0144.a1.txt,677.75,1125.32,792.84,1253.2,1,0,3
252,0131.a1.txt,785.34,1374.35,510.47,1479.06,0,0,0
253,1062.a1.txt,568.83,1308.3,557.45,1205.92,8,0,2
254,1005.a1.txt,709.53,1529.93,720.62,1164.08,0,0,1
255,0221.a1.txt,666.67,1308.18,616.35,1408.81,1,1,3
256,1010.a1.txt,726.84,1277.96,567.09,1277.96,3,0,2
257,2061.a1.txt,693.82,1417.8,769.23,980.39,4,0,1
258,3039.a1.txt,817.61,1635.22,817.61,1320.75,0,0,0
259,2028.a1.txt,706.18,1462.8,781.84,1223.2,0,0,0
260,0232.a1.txt,680.1,1347.61,780.86,1322.42,4,0,1
261,1078.a1.txt,563.95,1409.87,533.74,1248.74,0,0,1
262,0106.a1.txt,838.47,1541.31,875.46,1294.7,1,0,0
263,1092.a1.txt,573.77,1024.59,901.64,1325.14,0,0,0
264,3005.a1.txt,648.15,1412.04,555.56,1712.96,1,0,0
265,1104.a1.txt,535.71,1288.27,625.0,1479.59,0,0,1
266,0145.a1.txt,674.7,1602.41,734.94,1180.72,0,0,0
267,1050.a1.txt,742.19,1171.88,794.27,1263.02,3,0,0
268,0175.a1.txt,628.14,1105.53,753.77,1407.04,0,0,1
269,0155.a1.txt,734.39,1028.15,820.07,1554.47,0,0,0
270,0172.a1.txt,761.42,1319.8,710.66,1142.13,12,0,0
271,3026.a1.txt,741.57,1617.98,853.93,1146.07,2,0,0
272,1088.a1.txt,662.59,1478.08,428.13,1365.95,2,0,1
273,2024.a1.txt,794.87,1217.95,717.95,1333.33,0,0,0
274,2057.a1.txt,641.51,1270.44,704.4,1471.7,0,1,0
275,3003.a1.txt,965.09,1478.44,739.22,1067.76,2,1,1
276,2009.a1.txt,583.04,1236.75,583.04,1307.42,0,0,1
277,2063.a1.txt,811.91,1447.9,568.34,1502.03,0,0,1
278,1109.a1.txt,793.89,1389.31,687.02,1526.72,0,0,0
279,3023.a1.txt,641.03,1111.11,598.29,1346.15,0,0,1
280,0193.a1.txt,787.1,1212.9,541.94,1458.06,0,1,1
281,2023.a1.txt,609.01,1205.85,706.46,1364.19,2,0,0
282,0140.a1.txt,795.11,1457.7,509.68,1314.98,5,0,0
283,0169.a1.txt,661.85,1395.91,553.55,1323.71,0,0,2
284,1067.a1.txt,715.35,1400.89,640.83,1177.35,1,0,1
285,0104.a1.txt,567.9,1320.99,679.01,1197.53,0,1,2
286,0137.a1.txt,822.94,1109.73,847.88,1234.41,0,0,2
287,4043.a1.txt,669.37,1277.89,669.37,1359.03,0,0,0
288,0226.a1.txt,896.1,1467.53,688.31,1129.87,0,0,0
289,0208.a1.txt,820.7,1427.3,642.28,1141.84,2,0,2
290,0127.a1.txt,611.41,1141.3,855.98,1426.63,0,0,0
291,2041.a1.txt,844.16,1220.78,610.39,1272.73,1,1,0
292,1032.a1.txt,704.9,1302.27,609.32,1385.9,1,0,1
293,0152.a1.txt,733.04,1389.5,678.34,1258.21,0,0,0
294,2050.a1.txt,554.87,1615.29,332.92,1504.32,0,0,0
295,3015.a1.txt,732.27,1578.95,572.08,1487.41,0,0,0
296,3020.a1.txt,408.6,1290.32,731.18,1247.31,0,0,1
297,0192.a1.txt,712.01,935.18,690.75,1360.26,0,0,1
298,1008.a1.txt,564.04,1468.86,634.55,1316.1,1,0,0
299,0112.a1.txt,788.53,1314.22,681.0,1278.38,0,0,1
300,0191.a1.txt,754.49,1257.49,682.63,1365.27,0,0,2
301,1096.a1.txt,670.45,1250.0,727.27,1363.64,0,1,1
302,0162.a1.txt,660.15,1210.27,611.25,1259.17,0,0,1
