,file,adj_freq,noun_freq,adv_freq,verb_freq,person_count,loc_count,org_count
69,1003.b1.txt,974.24,2082.87,459.13,963.05,6,0,5
70,2070.b1.txt,537.63,2043.01,442.05,1075.27,2,0,2
71,2028.b1.txt,572.17,1729.52,637.19,1248.37,1,0,0
72,0300.b1.txt,1162.54,1657.7,570.51,914.96,15,0,3
73,0171.b1.txt,633.07,2080.1,581.4,1007.75,3,0,0
74,1006.b1i.txt,839.16,2027.97,524.48,955.71,0,1,5
75,2019.b1.txt,798.53,1572.48,577.4,1253.07,3,0,0
76,0165.b1.txt,575.86,2026.58,598.01,963.46,9,0,0
77,1532.b1.txt,838.47,2182.49,443.9,850.8,1,0,2
78,3514.b1.txt,875.91,2087.59,408.76,1021.9,8,0,1
79,2036.b1.txt,785.82,1725.73,647.15,1232.67,0,0,0
